0.0015186028853454853, 0.0027624309392264568
0.009870918754745633, 0.015193370165745845
0.020501138952164003, 0.04281767955801108
0.026575550493545916, 0.0787292817679558
0.03189066059225511, 0.11049723756906082
0.0372057706909643, 0.1395027624309393
0.04252088078967349, 0.1795580110497238
0.04783599088838268, 0.22651933701657467
0.051632498101746374, 0.2665745856353591
0.057706909643128315, 0.31353591160220995
0.06226271829916476, 0.3729281767955801
0.06757782839787395, 0.41850828729281775
0.07365223993925586, 0.4613259668508287
0.07972665148063778, 0.5096685082872928
0.08428246013667424, 0.5524861878453039
0.09263477600607438, 0.600828729281768
0.09870918754745632, 0.6505524861878453
0.1078208048595292, 0.6906077348066297
0.12072892938496578, 0.7417127071823204
0.1313591495823842, 0.7651933701657458
0.1473044798785117, 0.8038674033149171
0.16780561883067574, 0.850828729281768
0.18906605922551245, 0.8950276243093922
0.21108580106302194, 0.9392265193370165
0.22475322703113126, 0.9640883977900552
0.23766135155656787, 0.9848066298342542
0.25208807896734997, 0.9986187845303867
0.27031131359149574, 1.0013812154696131
0.28853454821564156, 0.9889502762430938
0.30523917995444183, 0.9571823204419889
0.3128321943811692, 0.9254143646408839
0.32042520880789666, 0.8867403314917127
0.3287775246772968, 0.8494475138121547
0.3378891419893697, 0.7900552486187845
0.34472285497342436, 0.7541436464088398
0.35231586940015175, 0.7113259668508287
0.3614274867122247, 0.6740331491712708
0.37357630979498846, 0.6298342541436464
0.38876233864844334, 0.5994475138121547
0.40926347760060733, 0.5883977900552486
0.4274867122247531, 0.5814917127071824
0.43811693242217153, 0.5662983425414365
0.4533029612756263, 0.5345303867403315
0.47000759301442663, 0.49861878453038677
0.48443432042520873, 0.4654696132596685
0.4973424449506453, 0.43646408839779005
0.5102505694760818, 0.404696132596685
0.5315110098709186, 0.35773480662983437
0.5527714502657554, 0.324585635359116
0.5694760820045557, 0.29972375690607733
0.5884586180713741, 0.2748618784530388
0.6135155656795747, 0.24861878453038677
0.6378132118451023, 0.2279005524861879
0.6643887623386483, 0.21270718232044195
0.6879271070615033, 0.19889502762430944
0.7046317388003036, 0.18784530386740328
0.723614274867122, 0.17265193370165755
0.7425968109339406, 0.15883977900552482
0.7638572513287775, 0.14364640883977908
0.7889141989369778, 0.1312154696132597
0.80334092634776, 0.12845303867403313
0.8329536826119969, 0.12845303867403313
0.8572513287775244, 0.13259668508287292
0.8777524677296885, 0.11878453038674042
0.8944570994684888, 0.09668508287292821
0.9126803340926346, 0.07182320441988954
0.9339407744874713, 0.04972375690607733
0.958238420652999, 0.037292817679557944
0.9794988610478357, 0.03176795580110503
0.9977220956719814, 0.022099447513812098
